Time(UTC),batt_v_1,t_log_1,rh_1,rh_2,rh_3,rh_4,rh_5,t_1,t_2,t_3,t_4,t_5,wspd_1,wdir_1,wspd_2,wdir_2,wspd_3,wdir_3,wspd_4,wdir_4,wspd_5,wdir_5
2023-09-22 09:30:00,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2023-09-22 10:00:00,12.7589,16.6132,75.2389,75.5284,73.9932,74.6184,75.0584,15.0305,14.8842,15.2758,14.4821,14.9242,0.0,180.0,0.0,180.0,1.2753,77.481,0.0,180.0,0.0,180.0
2023-09-22 10:30:00,13.1977,17.209,73.7533,73.994,72.1513,73.11,73.3937,15.5107,15.3727,15.8347,14.9413,15.4237,0.0,180.0,0.0,180.0,1.3219,43.5549,0.0,180.0,0.0,180.0
2023-09-22 11:00:00,13.4883,18.3787,70.8503,71.0517,68.979,70.1793,70.4923,16.265,16.1293,16.6803,15.7097,16.157,0.0,180.0,0.0,180.0,1.3835,67.0299,0.0,180.0,0.0,180.0
2023-09-22 11:30:00,13.3677,19.809,66.5947,66.7727,64.8467,65.8987,66.3347,16.9103,16.7637,17.337,16.3683,16.78,0.0,180.0,0.0,180.0,1.3737,71.1182,0.0,180.0,0.0,180.0
2023-09-22 12:00:00,13.4703,20.9857,63.32,63.489,61.148,62.5733,63.073,17.4107,17.2357,18.0,16.8723,17.2863,0.0,180.0,0.0,180.0,1.252,64.2371,0.0,180.0,0.0,180.0
2023-09-22 12:30:00,13.51,21.266,63.7833,63.7997,61.9423,63.076,63.49,16.744,16.6287,17.2253,16.186,16.65,0.0,180.0,0.0,180.0,1.1984,59.2698,0.0,180.0,0.0,180.0
2023-09-22 13:00:00,13.4173,20.8103,64.323,64.3897,62.6887,63.6683,64.0287,16.9277,16.808,17.35,16.3733,16.8517,0.0,180.0,0.0,180.0,0.8236,86.4277,0.0,180.0,0.0,180.0
2023-09-22 13:30:00,13.2253,20.4373,65.3733,65.4363,63.654,64.6537,65.0033,16.839,16.736,17.2793,16.2867,16.769,0.0,180.0,0.0,180.0,0.8972,90.1809,0.0,180.0,0.0,180.0
2023-09-22 14:00:00,13.101,19.9413,65.7753,65.8123,64.175,65.065,65.3963,16.6167,16.5053,17.006,16.0707,16.5577,0.0,180.0,0.0,180.0,0.8946,125.8637,0.0,180.0,0.0,180.0
2023-09-22 14:30:00,13.031,19.3537,66.8403,66.9237,65.2077,66.1523,66.4227,16.3337,16.2053,16.6877,15.761,16.2577,0.0,180.0,0.0,180.0,0.83,145.567,0.0,180.0,0.0,180.0
2023-09-22 15:00:00,13.2203,18.901,66.3343,66.4047,64.8613,65.6577,65.87,16.3497,16.2343,16.6683,15.781,16.2787,0.0,180.0,0.0,180.0,0.9001,115.8737,0.0,180.0,0.0,180.0
2023-09-22 15:30:00,12.9137,18.6943,69.719,69.813,67.7387,69.1473,69.4687,15.8703,15.76,16.318,15.2807,15.784,0.0,180.0,0.0,180.0,0.635,48.4175,0.0,180.0,0.0,180.0
2023-09-22 16:00:00,12.8007,17.915,76.031,76.185,74.5703,75.495,75.6337,15.342,15.2373,15.6257,14.7583,15.287,0.0,180.0,0.0,180.0,0.4347,8.418,0.0,180.0,0.0,180.0
2023-09-22 16:30:00,12.7307,17.0467,77.5827,77.73,76.366,77.0417,77.1117,15.0463,14.969,15.2767,14.4747,15.0177,0.0,180.0,0.0,180.0,0.4305,15.5578,0.0,180.0,0.0,180.0
2023-09-22 17:00:00,12.6687,16.3033,78.2077,78.396,77.069,77.6717,77.735,14.919,14.8237,15.1153,14.3463,14.8987,0.0,180.0,0.0,180.0,0.2616,25.5051,0.0,180.0,0.0,180.0
2023-09-22 17:30:00,12.582,15.5997,80.796,80.9893,79.5793,80.2493,80.29,14.5207,14.4453,14.7483,13.9713,14.511,0.0,180.0,0.0,180.0,0.1429,15.7188,0.0,180.0,0.0,180.0
2023-09-22 18:00:00,12.5327,14.9277,83.871,84.0833,82.9017,83.365,83.523,14.248,14.1603,14.3793,13.6847,14.2087,0.0,180.0,0.0,180.0,0.1291,8.1049,0.0,180.0,0.0,180.0
2023-09-22 18:30:00,12.487,14.359,89.3167,89.67,87.8167,88.9633,89.0067,13.7963,13.7153,13.9753,13.229,13.7423,0.0,180.0,0.0,180.0,0.0497,1.3342,0.0,180.0,0.0,180.0
2023-09-22 19:00:00,12.444,13.911,89.2633,89.4367,88.8167,88.8633,88.8,13.8137,13.732,13.8513,13.233,13.7663,0.0,180.0,0.0,180.0,0.4244,128.4742,0.0,180.0,0.0,180.0
2023-09-22 19:30:00,12.4057,13.5903,90.97,91.22,90.0267,90.68,90.55,13.3083,13.223,13.4483,12.7287,13.246,0.0,180.0,0.0,180.0,0.6553,132.6836,0.0,180.0,0.0,180.0
2023-09-22 20:00:00,12.369,13.1507,87.7433,87.8267,87.1467,87.3467,87.0933,12.8573,12.8077,12.9427,12.2883,12.8403,0.0,180.0,0.0,180.0,0.7938,119.6563,0.0,180.0,0.0,180.0
2023-09-22 20:30:00,12.3343,12.717,88.5033,88.8167,87.9233,88.25,88.02,12.6613,12.564,12.7003,12.053,12.6057,0.0,180.0,0.0,180.0,0.5782,144.1777,0.0,180.0,0.0,180.0
2023-09-22 21:00:00,12.3,12.438,91.07,91.4167,90.71,90.8167,90.5667,12.5387,12.4253,12.5663,11.943,12.4933,0.0,180.0,0.0,180.0,0.6749,128.2508,0.0,180.0,0.0,180.0
2023-09-22 21:30:00,12.2687,12.2423,91.8933,92.2133,91.02,91.59,91.41,12.331,12.251,12.4037,11.739,12.2933,0.0,180.0,0.0,180.0,0.3297,117.9394,0.0,180.0,0.0,180.0
2023-09-22 22:00:00,12.2367,12.0,94.2667,94.8,93.06,94.0733,93.9633,11.9313,11.8337,12.0907,11.34,11.8803,0.0,180.0,0.0,180.0,0.1723,18.3459,0.0,180.0,0.0,180.0
2023-09-22 22:30:00,12.204,11.6233,94.3467,94.5467,93.78,94.01,93.7933,11.7287,11.647,11.767,11.1547,11.7137,0.0,180.0,0.0,180.0,0.3474,116.7146,0.0,180.0,0.0,180.0
2023-09-22 23:00:00,12.173,11.3247,93.2267,93.3633,92.9533,92.8133,92.5267,11.615,11.5617,11.6293,11.045,11.614,0.0,180.0,0.0,180.0,0.4271,85.097,0.0,180.0,0.0,180.0
2023-09-22 23:30:00,12.1413,11.14,90.7167,90.7033,91.0133,90.1833,89.89,11.7293,11.694,11.689,11.1823,11.7507,0.0,180.0,0.0,180.0,0.4155,69.1049,0.0,180.0,0.0,180.0
2023-09-23 00:00:00,12.1093,11.108,88.5667,88.7833,88.93,88.12,87.96,11.8953,11.818,11.8293,11.3277,11.8893,0.0,180.0,0.0,180.0,0.4636,71.27,0.0,180.0,0.0,180.0
2023-09-23 00:30:00,12.0793,11.152,89.7533,90.1167,89.6667,89.4467,89.2333,12.016,11.9227,11.9937,11.436,11.9947,0.0,180.0,0.0,180.0,0.6224,123.0838,0.0,180.0,0.0,180.0
2023-09-23 01:00:00,12.0547,11.255,94.5333,95.1333,93.26,94.4533,94.3033,11.607,11.507,11.7463,11.0023,11.5593,0.0,180.0,0.0,180.0,0.2676,73.5229,0.0,180.0,0.0,180.0
2023-09-23 01:30:00,12.0313,11.186,96.64,97.3433,95.6367,96.51,96.2667,11.4963,11.3853,11.542,10.901,11.4613,0.0,180.0,0.0,180.0,0.4188,22.0771,0.0,180.0,0.0,180.0
2023-09-23 02:00:00,12.0113,11.1393,96.4333,96.8533,96.06,96.1467,96.0267,11.5433,11.492,11.576,10.9753,11.5343,0.0,180.0,0.0,180.0,0.5823,20.5315,0.0,180.0,0.0,180.0
2023-09-23 02:30:00,11.9963,11.1103,96.1267,96.51,95.7567,95.8767,95.5667,11.4943,11.4167,11.5173,10.9323,11.4923,0.0,180.0,0.0,180.0,0.5159,26.0092,0.0,180.0,0.0,180.0
2023-09-23 03:00:00,11.9817,11.1047,96.6433,97.14,96.1867,96.39,96.1,11.4853,11.3827,11.5097,10.9247,11.4763,0.0,180.0,0.0,180.0,0.495,22.8321,0.0,180.0,0.0,180.0
2023-09-23 03:30:00,11.969,11.04,96.3567,96.67,96.2533,96.05,95.7367,11.5923,11.5333,11.554,11.028,11.601,0.0,180.0,0.0,180.0,0.4717,72.6551,0.0,180.0,0.0,180.0
2023-09-23 04:00:00,11.957,11.006,95.9333,96.23,95.86,95.6333,95.2233,11.694,11.6277,11.6907,11.123,11.6997,0.0,180.0,0.0,180.0,0.4985,43.0123,0.0,180.0,0.0,180.0
2023-09-23 04:30:00,11.947,10.8573,96.3533,96.8133,96.0833,96.1667,95.7367,11.5353,11.4663,11.5237,10.9537,11.5443,0.0,180.0,0.0,180.0,0.3158,32.7645,0.0,180.0,0.0,180.0
2023-09-23 05:00:00,11.9407,10.7823,96.63,97.0533,96.6667,96.3867,95.9667,11.7467,11.6663,11.6527,11.154,11.7387,0.0,180.0,0.0,180.0,0.4541,41.6191,0.0,180.0,0.0,180.0
2023-09-23 05:30:00,11.9343,10.931,96.28,96.5867,96.3433,95.9267,95.5667,11.822,11.7687,11.8113,11.2477,11.8223,0.0,180.0,0.0,180.0,0.5978,33.6005,0.0,180.0,0.0,180.0
2023-09-23 06:00:00,11.9323,11.0547,96.0767,96.3567,95.9533,95.7267,95.3733,11.682,11.6017,11.719,11.1143,11.6727,0.0,180.0,0.0,180.0,0.5789,63.1985,0.0,180.0,0.0,180.0
2023-09-23 06:30:00,11.934,11.104,95.5433,95.75,95.4667,95.12,94.73,11.7017,11.6373,11.7287,11.143,11.714,0.0,180.0,0.0,180.0,0.6061,48.313,0.0,180.0,0.0,180.0
2023-09-23 07:00:00,11.9973,11.3347,94.2167,94.4433,94.2067,93.6967,93.2733,12.155,12.0923,12.18,11.6027,12.169,0.0,180.0,0.0,180.0,0.7219,48.2099,0.0,180.0,0.0,180.0
2023-09-23 07:30:00,12.114,11.9,92.94,93.37,92.5633,92.4833,92.15,12.7333,12.6547,12.8357,12.1783,12.717,0.0,180.0,0.0,180.0,0.818,45.3124,0.0,180.0,0.0,180.0
2023-09-23 08:00:00,12.3873,12.5303,92.2433,92.7433,91.66,91.76,91.49,13.083,12.9793,13.2317,12.539,13.059,0.0,180.0,0.0,180.0,0.6795,42.0032,0.0,180.0,0.0,180.0
2023-09-23 08:30:00,12.796,13.8033,89.4067,90.0567,87.3133,88.96,88.9233,13.9543,13.8333,14.3773,13.411,13.888,0.0,180.0,0.0,180.0,0.7968,64.7924,0.0,180.0,0.0,180.0
2023-09-23 09:00:00,12.8517,14.9633,89.5933,90.1167,87.5067,89.1767,89.0367,13.9663,13.864,14.36,13.4157,13.9283,0.0,180.0,0.0,180.0,0.9356,63.3989,0.0,180.0,0.0,180.0
2023-09-23 09:30:00,13.274,15.7353,88.1333,88.5733,86.4267,87.68,87.5033,14.5017,14.3957,14.8137,13.953,14.4623,0.0,180.0,0.0,180.0,0.9704,53.8695,0.0,180.0,0.0,180.0
2023-09-23 10:00:00,12.7857,16.318,90.95,91.3967,88.7233,90.72,90.6433,14.524,14.4077,14.9113,13.956,14.4707,0.0,180.0,0.0,180.0,0.7108,128.7874,0.0,180.0,0.0,180.0
2023-09-23 10:30:00,12.6437,15.897,93.9667,94.3167,92.2667,93.8233,93.72,14.1453,14.056,14.4027,13.5717,14.0943,0.0,180.0,0.0,180.0,0.7973,123.9702,0.0,180.0,0.0,180.0
2023-09-23 11:00:00,13.7563,15.8687,88.7433,89.7867,86.9303,88.3267,88.3433,15.2077,15.0313,15.5023,14.6717,15.166,0.0,180.0,0.0,180.0,0.8034,120.5775,0.0,180.0,0.0,180.0
2023-09-23 11:30:00,13.6433,17.29,81.012,82.846,78.6137,80.5733,80.7727,16.1863,15.891,16.6987,15.642,16.103,0.0,180.0,0.0,180.0,1.032,124.8566,0.0,180.0,0.0,180.0
2023-09-23 12:00:00,13.5937,19.0133,74.987,76.3943,72.4523,74.573,74.5273,16.7107,16.4417,17.278,16.1713,16.6407,0.0,180.0,0.0,180.0,1.2117,128.8541,0.0,180.0,0.0,180.0
2023-09-23 12:30:00,13.4033,20.3693,75.3513,76.3667,72.8967,74.901,74.902,16.9607,16.7157,17.5427,16.4313,16.8977,0.0,180.0,0.0,180.0,1.235,138.3238,0.0,180.0,0.0,180.0
2023-09-23 13:00:00,13.5763,20.9563,70.028,70.5527,68.199,69.4997,69.3647,17.2243,17.042,17.6473,16.6997,17.1963,0.0,180.0,0.0,180.0,1.2239,136.4238,0.0,180.0,0.0,180.0
2023-09-23 13:30:00,13.5343,21.7287,67.5183,67.9473,65.7163,67.0233,66.9117,17.6133,17.4243,18.0663,17.0673,17.5717,0.0,180.0,0.0,180.0,1.3474,135.5108,0.0,180.0,0.0,180.0
2023-09-23 14:00:00,13.3093,22.1117,70.3937,70.7537,67.9147,69.8293,69.9827,17.1127,16.9417,17.741,16.571,17.035,0.0,180.0,0.0,180.0,1.2921,131.8318,0.0,180.0,0.0,180.0
2023-09-23 14:30:00,13.186,21.2217,72.989,73.2717,71.6023,72.3853,72.5343,16.433,16.3123,16.748,15.8907,16.377,0.0,180.0,0.0,180.0,1.2588,129.4565,0.0,180.0,0.0,180.0
2023-09-23 15:00:00,13.0247,20.0663,75.9613,76.2357,74.4997,75.4003,75.4803,16.183,16.0473,16.4793,15.6203,16.117,0.0,180.0,0.0,180.0,1.0111,128.5842,0.0,180.0,0.0,180.0
2023-09-23 15:30:00,12.931,19.0817,77.1073,77.3423,75.949,76.5657,76.582,16.133,16.0283,16.349,15.56,16.082,0.0,180.0,0.0,180.0,0.7322,129.6991,0.0,180.0,0.0,180.0
2023-09-23 16:00:00,12.8687,18.4147,78.861,79.14,77.4497,78.3433,78.3187,15.9297,15.8323,16.1923,15.358,15.882,0.0,180.0,0.0,180.0,0.7544,130.7097,0.0,180.0,0.0,180.0
2023-09-23 16:30:00,12.766,17.7213,79.4143,79.6337,78.156,78.949,78.8833,15.937,15.86,16.1623,15.355,15.888,0.0,180.0,0.0,180.0,0.5353,123.6642,0.0,180.0,0.0,180.0
2023-09-23 17:00:00,12.6923,16.8907,79.582,79.715,78.6247,79.1077,79.0383,15.6593,15.5827,15.8327,15.075,15.621,0.0,180.0,0.0,180.0,0.6962,124.1541,0.0,180.0,0.0,180.0
2023-09-23 17:30:00,12.6263,16.0887,76.9137,77.0393,76.2503,76.4,76.4067,15.47,15.412,15.558,14.896,15.4473,0.0,180.0,0.0,180.0,0.5675,126.0771,0.0,180.0,0.0,180.0
2023-09-23 18:00:00,12.5713,15.3263,81.593,81.763,81.012,81.125,81.022,14.9007,14.826,15.0083,14.3347,14.898,0.0,180.0,0.0,180.0,0.3304,114.1702,0.0,180.0,0.0,180.0
2023-09-23 18:30:00,12.5327,14.86,79.6263,79.7883,79.5303,79.1007,79.07,15.0937,15.0203,15.0667,14.53,15.0867,0.0,180.0,0.0,180.0,0.7267,132.8303,0.0,180.0,0.0,180.0
2023-09-23 19:00:00,12.4937,14.6273,82.12,82.3867,80.9553,81.6547,81.502,14.5937,14.512,14.7513,14.036,14.592,0.0,180.0,0.0,180.0,0.1228,91.7729,0.0,180.0,0.0,180.0
2023-09-23 19:30:00,12.458,13.9457,90.24,90.81,88.5567,89.9533,89.75,13.554,13.4457,13.7913,12.968,13.497,0.0,180.0,0.0,180.0,0.1361,41.9665,0.0,180.0,0.0,180.0
2023-09-23 20:00:00,12.424,13.172,89.12,89.35,89.47,88.56,88.25,13.4197,13.3373,13.3447,12.879,13.431,0.0,180.0,0.0,180.0,0.1117,13.5332,0.0,180.0,0.0,180.0
2023-09-23 20:30:00,12.391,12.7913,89.5367,89.95,89.1333,89.1367,89.0767,13.3767,13.282,13.3913,12.8167,13.3403,0.0,180.0,0.0,180.0,0.1296,4.486,0.0,180.0,0.0,180.0
2023-09-23 21:00:00,12.3617,12.0723,95.1333,96.1167,92.88,95.3167,95.1233,12.2893,12.1527,12.4627,11.6513,12.175,0.0,180.0,0.0,180.0,0.0921,14.9897,0.0,180.0,0.0,180.0
2023-09-23 21:30:00,12.331,11.1343,97.15,98.12,96.0467,97.2467,97.01,11.743,11.6173,11.6883,11.1453,11.6757,0.0,180.0,0.0,180.0,0.039,19.3264,0.0,180.0,0.0,180.0
2023-09-23 22:00:00,12.3023,10.418,96.3767,96.87,97.0633,96.1733,96.1433,11.7683,11.6987,11.5997,11.212,11.743,0.0,180.0,0.0,180.0,0.0936,17.2415,0.0,180.0,0.0,180.0
2023-09-23 22:30:00,12.2733,10.0263,95.07,95.1367,96.39,94.55,94.2533,11.7087,11.6657,11.517,11.1873,11.751,0.0,180.0,0.0,180.0,0.1969,5.2378,0.0,180.0,0.0,180.0
2023-09-23 23:00:00,12.2453,9.868,94.91,95.2,95.42,94.52,94.1833,11.5383,11.4763,11.4383,10.9833,11.5597,0.0,180.0,0.0,180.0,0.1816,12.1393,0.0,180.0,0.0,180.0
2023-09-23 23:30:00,12.2167,9.7463,95.37,95.7267,95.4767,95.02,94.6733,11.2887,11.2137,11.252,10.7327,11.3117,0.0,180.0,0.0,180.0,0.3428,357.2744,0.0,180.0,0.0,180.0
2023-09-24 00:00:00,12.1907,9.6063,95.9867,96.4667,95.7633,95.7067,95.3867,10.9353,10.855,10.9697,10.3813,10.9433,0.0,180.0,0.0,180.0,0.3454,347.007,0.0,180.0,0.0,180.0
2023-09-24 00:30:00,12.1603,9.3503,96.6533,97.2333,96.3733,96.4767,96.1367,10.6323,10.537,10.6223,10.0677,10.6203,0.0,180.0,0.0,180.0,0.1934,353.7345,0.0,180.0,0.0,180.0
2023-09-24 01:00:00,12.1347,9.1113,96.3267,96.6367,96.71,96.0233,95.75,10.65,10.584,10.5647,10.0903,10.6417,0.0,180.0,0.0,180.0,0.3515,5.4434,0.0,180.0,0.0,180.0
2023-09-24 01:30:00,12.1073,9.0137,95.5467,95.71,95.91,95.1167,94.8367,10.475,10.4307,10.449,9.9243,10.4827,0.0,180.0,0.0,180.0,0.4549,1.2931,0.0,180.0,0.0,180.0
2023-09-24 02:00:00,12.0763,8.8003,95.99,96.51,95.8067,95.88,95.4933,10.1107,10.027,10.0933,9.5243,10.0757,0.0,180.0,0.0,180.0,0.2228,13.5849,0.0,180.0,0.0,180.0
2023-09-24 02:30:00,12.0497,8.363,96.7467,97.3833,96.69,96.6733,96.37,9.7727,9.667,9.68,9.174,9.7247,0.0,180.0,0.0,180.0,0.1951,22.5727,0.0,180.0,0.0,180.0
2023-09-24 03:00:00,12.0257,8.0317,96.6633,97.1,97.02,96.52,96.1933,9.606,9.5173,9.468,9.0147,9.5773,0.0,180.0,0.0,180.0,0.3053,1.2623,0.0,180.0,0.0,180.0
2023-09-24 03:30:00,12.003,7.8557,96.44,96.8267,96.7033,96.26,95.8867,9.3233,9.2423,9.2757,8.7437,9.308,0.0,180.0,0.0,180.0,0.2613,359.1939,0.0,180.0,0.0,180.0
2023-09-24 04:00:00,11.982,7.6431,96.3333,96.5933,96.75,96.05,95.75,9.1497,9.1007,9.0553,8.579,9.1437,0.0,180.0,0.0,180.0,0.2729,356.9282,0.0,180.0,0.0,180.0
2023-09-24 04:30:00,11.9677,7.4762,96.1433,96.4667,96.4567,95.89,95.5167,8.954,8.8783,8.9203,8.3983,8.969,0.0,180.0,0.0,180.0,0.2676,352.7718,0.0,180.0,0.0,180.0
2023-09-24 05:00:00,11.9493,7.28,96.3333,96.6967,96.55,96.0333,95.6533,8.879,8.8087,8.8297,8.316,8.894,0.0,180.0,0.0,180.0,0.2866,348.3267,0.0,180.0,0.0,180.0
2023-09-24 05:30:00,11.9377,7.1465,96.2467,96.6367,96.5533,96.01,95.6367,8.7497,8.663,8.6757,8.1943,8.7483,0.0,180.0,0.0,180.0,0.0738,353.5666,0.0,180.0,0.0,180.0
2023-09-24 06:00:00,11.9283,6.9751,96.7467,97.18,97.1533,96.4767,96.24,8.7543,8.681,8.617,8.173,8.7387,0.0,180.0,0.0,180.0,0.3452,4.8741,0.0,180.0,0.0,180.0
2023-09-24 06:30:00,11.9223,7.2515,94.4067,94.28,95.7,93.8,93.5033,9.3393,9.307,9.212,8.8073,9.369,0.0,180.0,0.0,180.0,0.5821,0.1034,0.0,180.0,0.0,180.0
2023-09-24 07:00:00,11.9127,7.8437,92.6,92.7567,93.1833,92.08,91.7867,9.727,9.696,9.711,9.1923,9.735,0.0,180.0,0.0,180.0,0.4417,357.579,0.0,180.0,0.0,180.0
2023-09-24 07:30:00,12.1717,8.6387,88.6833,88.74,88.9633,87.7967,87.6133,10.6627,10.6243,10.8087,10.1923,10.7287,0.0,180.0,0.0,180.0,0.7631,358.1003,0.0,180.0,0.0,180.0
2023-09-24 08:00:00,12.8897,10.489,83.0267,83.4667,81.4493,82.45,82.6967,12.361,12.256,12.98,11.832,12.2953,0.0,180.0,0.0,180.0,0.6577,5.8984,0.0,180.0,0.0,180.0
2023-09-24 08:30:00,13.6937,12.7377,77.554,78.0547,75.5593,76.9853,77.256,13.8537,13.719,14.5913,13.324,13.7867,0.0,180.0,0.0,180.0,0.6546,26.4406,0.0,180.0,0.0,180.0
2023-09-24 09:00:00,13.619,14.979,72.1243,72.565,68.0787,71.5553,71.9873,15.238,15.0717,16.3383,14.6763,15.1177,0.0,180.0,0.0,180.0,0.7034,35.6546,0.0,180.0,0.0,180.0
2023-09-24 09:30:00,13.5237,16.8817,69.9483,70.2463,66.4757,69.3313,69.7677,15.852,15.7127,16.7313,15.301,15.7327,0.0,180.0,0.0,180.0,1.0802,52.239,0.0,180.0,0.0,180.0
2023-09-24 10:00:00,13.4717,18.574,68.0433,68.2573,65.193,67.4583,67.863,16.8167,16.6883,17.556,16.276,16.69,0.0,180.0,0.0,180.0,1.0325,35.4625,0.0,180.0,0.0,180.0
2023-09-24 10:30:00,13.11,20.1803,64.1583,64.3623,61.7563,63.507,63.94,17.446,17.2983,18.0767,16.9083,17.3203,0.0,180.0,0.0,180.0,0.9743,32.7296,0.0,180.0,0.0,180.0
2023-09-24 11:00:00,13.2727,21.6067,59.5727,59.6323,57.2967,58.8513,59.357,18.006,17.8717,18.6413,17.466,17.886,0.0,180.0,0.0,180.0,1.286,55.755,0.0,180.0,0.0,180.0
2023-09-24 11:30:00,13.455,22.4837,58.7807,58.8797,56.361,58.1433,58.5923,18.347,18.196,19.0577,17.7983,18.245,0.0,180.0,0.0,180.0,0.8831,53.0903,0.0,180.0,0.0,180.0
2023-09-24 12:00:00,13.45,22.6373,56.719,56.7477,55.1703,56.0257,56.4843,18.4563,18.324,18.9373,17.9233,18.384,0.0,180.0,0.0,180.0,1.3223,57.0903,0.0,180.0,0.0,180.0
2023-09-24 12:30:00,13.5313,22.994,55.652,55.6467,54.019,54.9773,55.4093,18.9817,18.8333,19.482,18.4193,18.87,0.0,180.0,0.0,180.0,1.3088,27.8962,0.0,180.0,0.0,180.0
2023-09-24 13:00:00,13.529,23.4373,54.3443,54.346,52.6423,53.6337,54.0913,19.2267,19.07,19.7677,18.6667,19.121,0.0,180.0,0.0,180.0,1.2407,36.6497,0.0,180.0,0.0,180.0
2023-09-24 13:30:00,13.5147,23.754,53.8753,53.8163,51.9313,53.194,53.5173,19.473,19.332,20.0793,18.91,19.3777,0.0,180.0,0.0,180.0,1.0771,39.2946,0.0,180.0,0.0,180.0
2023-09-24 14:00:00,13.5407,24.0093,53.0357,53.1073,50.5747,52.3537,52.7727,19.7497,19.5707,20.5703,19.1967,19.6343,0.0,180.0,0.0,180.0,1.0207,35.4931,0.0,180.0,0.0,180.0
2023-09-24 14:30:00,13.573,24.2837,53.476,53.5303,51.4823,52.855,53.2457,19.7293,19.556,20.3453,19.1477,19.5803,0.0,180.0,0.0,180.0,1.2492,19.8711,0.0,180.0,0.0,180.0
2023-09-24 15:00:00,13.6173,24.743,52.938,52.8963,50.2713,52.287,52.602,19.771,19.618,20.665,19.202,19.6743,0.0,180.0,0.0,180.0,1.0122,32.7598,0.0,180.0,0.0,180.0
2023-09-24 15:30:00,13.37,25.156,52.3973,52.3343,49.9493,51.73,52.1567,19.5813,19.4323,20.399,19.0067,19.4577,0.0,180.0,0.0,180.0,1.0996,23.5183,0.0,180.0,0.0,180.0
2023-09-24 16:00:00,12.8483,24.057,53.051,52.939,51.2467,52.3117,52.697,19.116,19.011,19.699,18.5517,19.0623,0.0,180.0,0.0,180.0,1.1118,28.0228,0.0,180.0,0.0,180.0
2023-09-24 16:30:00,12.7743,21.598,55.4597,55.2443,54.7203,54.751,55.107,18.5893,18.515,18.7403,18.0287,18.5583,0.0,180.0,0.0,180.0,0.6359,23.5051,0.0,180.0,0.0,180.0
2023-09-24 17:00:00,12.7163,19.573,58.1477,57.9947,57.5067,57.4953,57.861,17.9633,17.877,18.0857,17.3907,17.9077,0.0,180.0,0.0,180.0,0.6015,20.3688,0.0,180.0,0.0,180.0
2023-09-24 17:30:00,12.6627,17.8263,62.9623,62.8177,62.402,62.2803,62.5417,16.8893,16.8187,16.9907,16.34,16.8503,0.0,180.0,0.0,180.0,0.3204,24.2679,0.0,180.0,0.0,180.0
2023-09-24 18:00:00,12.6177,16.143,68.364,68.3223,67.7733,67.809,67.9453,15.9887,15.9083,16.037,15.4087,15.949,0.0,180.0,0.0,180.0,0.3404,24.9429,0.0,180.0,0.0,180.0
2023-09-24 18:30:00,12.5813,14.6943,72.0563,71.9533,72.1853,71.5297,71.7257,15.3293,15.2787,15.221,14.7387,15.2797,0.0,180.0,0.0,180.0,0.1886,6.0864,0.0,180.0,0.0,180.0
2023-09-24 19:00:00,12.5493,13.5527,75.9027,75.9447,76.3883,75.3657,75.587,14.6587,14.587,14.4797,14.1017,14.626,0.0,180.0,0.0,180.0,0.1056,358.1756,0.0,180.0,0.0,180.0
2023-09-24 19:30:00,12.5203,12.691,76.2447,76.185,78.0197,75.712,75.72,14.4757,14.4333,14.052,13.9203,14.4907,0.0,180.0,0.0,180.0,0.2067,4.7417,0.0,180.0,0.0,180.0
2023-09-24 20:00:00,12.4923,12.326,74.6233,74.6613,75.5087,74.103,74.137,14.7507,14.6903,14.513,14.1877,14.7583,0.0,180.0,0.0,180.0,0.5501,10.0637,0.0,180.0,0.0,180.0
2023-09-24 20:30:00,12.466,12.2583,75.814,75.901,75.6843,75.3207,75.361,14.4493,14.376,14.4413,13.8897,14.446,0.0,180.0,0.0,180.0,0.6011,3.6538,0.0,180.0,0.0,180.0
2023-09-24 21:00:00,12.4393,12.1603,77.5577,77.6433,77.5747,77.1157,77.164,14.0043,13.9433,13.982,13.4243,13.9753,0.0,180.0,0.0,180.0,0.5695,6.9736,0.0,180.0,0.0,180.0
2023-09-24 21:30:00,12.417,12.0243,77.176,77.2813,77.3843,76.6953,76.677,13.896,13.824,13.82,13.3237,13.8863,0.0,180.0,0.0,180.0,0.8284,6.7201,0.0,180.0,0.0,180.0
2023-09-24 22:00:00,12.397,12.021,77.716,77.8443,77.396,77.2963,77.3033,13.646,13.579,13.6797,13.0733,13.611,0.0,180.0,0.0,180.0,0.6725,13.8166,0.0,180.0,0.0,180.0
2023-09-24 22:30:00,12.3763,11.864,78.9723,79.1257,79.052,78.5463,78.5597,13.2893,13.2217,13.263,12.7377,13.263,0.0,180.0,0.0,180.0,0.7311,15.348,0.0,180.0,0.0,180.0
2023-09-24 23:00:00,12.3577,11.634,79.439,79.582,79.4747,78.9837,78.9213,13.0937,13.0197,13.0733,12.5313,13.0773,0.0,180.0,0.0,180.0,0.8663,12.8828,0.0,180.0,0.0,180.0
2023-09-24 23:30:00,12.339,11.5737,79.0677,79.221,79.02,78.6347,78.573,13.156,13.0873,13.139,12.589,13.137,0.0,180.0,0.0,180.0,1.1867,9.52,0.0,180.0,0.0,180.0
